database_name,table_name,column_name,column_position,data_type,full_data_type,is_nullable,column_default,max_length,numeric_precision,numeric_scale,key_type,extra_info,column_comment,table_type,storage_engine,estimated_rows,table_comment,is_primary_key,is_foreign_key,references_table,references_column
EDW_STAGE,ACCOUNT_LIMIT,EFFECTIVE_TO,5,DATE,"DATE(4,0)",YES,,4,4,0,,,,T,T,3880,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT,UPDATED_AT,9,TIMESTAMP,"TIMESTAMP(10,6)",YES,,10,10,6,,,,T,T,3880,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT,UPDATED_BY,8,VARCHAR,"VARCHAR(64,0)",YES,,64,64,0,,,,T,T,3880,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT,ACCOUNT_ID,1,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,3880,,YES,NO,,
EDW_STAGE,ACCOUNT_LIMIT,ACCOUNT_LIMIT_TYPE_ID,2,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,3880,,YES,NO,,
EDW_STAGE,ACCOUNT_LIMIT,EFFECTIVE_FROM,4,DATE,"DATE(4,0)",NO,,4,4,0,PRI,,,T,T,3880,,YES,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,STG_CREATED_BY,10,VARCHAR,"VARCHAR(64,0)",NO,'Data Import',64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,STG_UPDATED_BY,12,VARCHAR,"VARCHAR(64,0)",YES,'Data Import',64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,CREATED_AT,7,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,STG_CREATED_AT,11,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,STG_UPDATED_AT,13,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,ACCOUNT_LIMIT_TYPE_CODE,2,VARCHAR,"VARCHAR(32,0)",NO,,32,32,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,ACCOUNT_LIMIT_TYPE_NAME,3,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,CREATED_BY,6,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,UPDATED_AT,9,TIMESTAMP,"TIMESTAMP(10,6)",YES,,10,10,6,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,ACCOUNT_LIMIT_DESCRIPTION,4,VARCHAR,"VARCHAR(256,0)",YES,,256,256,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,UNIT_OF_MEASURE,5,VARCHAR,"VARCHAR(32,0)",YES,,32,32,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,UPDATED_BY,8,VARCHAR,"VARCHAR(64,0)",YES,,64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_LIMIT_TYPE,ACCOUNT_LIMIT_TYPE_ID,1,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,2,,YES,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,STG_CREATED_BY,10,VARCHAR,"VARCHAR(64,0)",NO,'Data Import',64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,STG_UPDATED_BY,12,VARCHAR,"VARCHAR(64,0)",YES,'Data Import',64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,IS_ACTIVE,5,SMALLINT,"SMALLINT(2,0)",NO,1,2,2,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,CREATED_AT,7,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,STG_CREATED_AT,11,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,STG_UPDATED_AT,13,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,ACCOUNT_ROLE_CODE,2,VARCHAR,"VARCHAR(32,0)",NO,,32,32,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,ACCOUNT_ROLE_NAME,3,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,CREATED_BY,6,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,UPDATED_AT,9,TIMESTAMP,"TIMESTAMP(10,6)",YES,,10,10,6,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,ACCOUNT_ROLE_DESCRIPTION,4,VARCHAR,"VARCHAR(256,0)",YES,,256,256,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,UPDATED_BY,8,VARCHAR,"VARCHAR(64,0)",YES,,64,64,0,,,,T,T,2,,NO,NO,,
EDW_STAGE,ACCOUNT_ROLE_TYPE,ACCOUNT_ROLE_ID,1,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,2,,YES,NO,,
EDW_STAGE,ACCOUNT_STATUS,STG_CREATED_BY,8,VARCHAR,"VARCHAR(64,0)",NO,'Data Import',64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,STG_UPDATED_BY,10,VARCHAR,"VARCHAR(64,0)",YES,'Data Import',64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,CREATED_AT,5,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,STG_CREATED_AT,9,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,STG_UPDATED_AT,11,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,ACCOUNT_STATUS_CODE,2,VARCHAR,"VARCHAR(16,0)",NO,,16,16,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,ACCOUNT_STATUS_DESCRIPTION,3,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,CREATED_BY,4,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,UPDATED_AT,7,TIMESTAMP,"TIMESTAMP(10,6)",YES,,10,10,6,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,UPDATED_BY,6,VARCHAR,"VARCHAR(64,0)",YES,,64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_STATUS,ACCOUNT_STATUS_ID,1,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,3,,YES,NO,,
EDW_STAGE,ACCOUNT_TYPE,STATUS_CODE,7,VARCHAR,"VARCHAR(16,0)",NO,'ACTIVE',16,16,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,STG_CREATED_BY,12,VARCHAR,"VARCHAR(64,0)",NO,'Data Import',64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,STG_UPDATED_BY,14,VARCHAR,"VARCHAR(64,0)",YES,'Data Import',64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,APPLICABLE_FOR,6,VARCHAR,"VARCHAR(32,0)",YES,'INDIVIDUAL',32,32,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,IS_INTEREST_BEARING,4,SMALLINT,"SMALLINT(2,0)",YES,0,2,2,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,ALLOWS_OVERDRAFT,5,SMALLINT,"SMALLINT(2,0)",YES,0,2,2,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,CREATED_AT,9,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,STG_CREATED_AT,13,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,STG_UPDATED_AT,15,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,ACCOUNT_TYPE_CODE,2,VARCHAR,"VARCHAR(32,0)",NO,,32,32,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,ACCOUNT_TYPE_NAME,3,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,CREATED_BY,8,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,UPDATED_AT,11,TIMESTAMP,"TIMESTAMP(10,6)",YES,,10,10,6,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,UPDATED_BY,10,VARCHAR,"VARCHAR(64,0)",YES,,64,64,0,,,,T,T,3,,NO,NO,,
EDW_STAGE,ACCOUNT_TYPE,ACCOUNT_TYPE_ID,1,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,3,,YES,NO,,
EDW_STAGE,CURRENCY,CREATED_AT,7,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,5,,NO,NO,,
EDW_STAGE,CURRENCY,UPDATED_AT,9,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,5,,NO,NO,,
EDW_STAGE,CURRENCY,CURRENCY_CODE,2,CHARACTER,"CHARACTER(3,0)",NO,,3,3,0,,,,T,T,5,,NO,NO,,
EDW_STAGE,CURRENCY,DECIMAL_PRECISION,5,SMALLINT,"SMALLINT(2,0)",NO,,2,2,0,,,,T,T,5,,NO,NO,,
EDW_STAGE,CURRENCY,CURRENCY_NAME,3,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,5,,NO,NO,,
EDW_STAGE,CURRENCY,CREATED_BY,6,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,5,,NO,NO,,
EDW_STAGE,CURRENCY,UPDATED_BY,8,VARCHAR,"VARCHAR(64,0)",YES,,64,64,0,,,,T,T,5,,NO,NO,,
EDW_STAGE,CURRENCY,SYMBOL,4,VARCHAR,"VARCHAR(8,0)",YES,,8,8,0,,,,T,T,5,,NO,NO,,
EDW_STAGE,CURRENCY,CURRENCY_ID,1,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,5,,YES,NO,,
EDW_STAGE,CUSTOMER,CUSTOMER_STATUS,9,VARCHAR,"VARCHAR(16,0)",YES,'ACTIVE',16,16,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,STG_CREATED_BY,18,VARCHAR,"VARCHAR(64,0)",NO,'Data Import',64,64,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,STG_UPDATED_BY,20,VARCHAR,"VARCHAR(64,0)",YES,'Data Import',64,64,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,STG_CREATED_AT,19,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,CREATED_AT,14,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,UPDATED_AT,15,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,STG_UPDATED_AT,21,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,FIRST_NAME,2,VARCHAR,"VARCHAR(128,0)",NO,,128,128,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,DATE_OF_BIRTH,4,DATE,"DATE(4,0)",YES,,4,4,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,REGISTRATION_DATE,12,TIMESTAMP,"TIMESTAMP(10,6)",YES,,10,10,6,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,LAST_NAME,3,VARCHAR,"VARCHAR(128,0)",YES,,128,128,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,NATIONAL_ID,6,VARCHAR,"VARCHAR(128,0)",YES,,128,128,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,EMAIL_ADDRESS,10,VARCHAR,"VARCHAR(128,0)",YES,,128,128,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,CREATED_BY,16,VARCHAR,"VARCHAR(128,0)",YES,,128,128,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,UPDATED_BY,17,VARCHAR,"VARCHAR(128,0)",YES,,128,128,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,RISK_RATING,8,VARCHAR,"VARCHAR(16,0)",YES,,16,16,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,MOBILE_NUMBER,11,VARCHAR,"VARCHAR(16,0)",YES,,16,16,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,CUSTOMER_SEGMENT,7,VARCHAR,"VARCHAR(64,0)",YES,,64,64,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,GENDER,5,VARCHAR,"VARCHAR(8,0)",YES,,8,8,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,CUSTOMER_TIMEZONE_OFFSET,13,VARCHAR,"VARCHAR(8,0)",YES,,8,8,0,,,,T,T,10000,,NO,NO,,
EDW_STAGE,CUSTOMER,CUSTOMER_ID,1,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,10000,,YES,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,CUSTOMER_ID,2,BIGINT,"BIGINT(8,0)",NO,,8,8,0,,,,T,T,0,,NO,YES,CUSTOMER,CUSTOMER_ID
EDW_STAGE,CUSTOMER_ADDRESS,STG_CREATED_BY,17,VARCHAR,"VARCHAR(64,0)",NO,'Data Import',64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,STG_UPDATED_BY,19,VARCHAR,"VARCHAR(64,0)",YES,'Data Import',64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,CREATED_BY,14,VARCHAR,"VARCHAR(64,0)",YES,'system',64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,UPDATED_BY,16,VARCHAR,"VARCHAR(64,0)",YES,'system',64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,STG_CREATED_AT,18,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,VALID_FROM,11,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,CREATED_AT,13,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,UPDATED_AT,15,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,STG_UPDATED_AT,20,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,ADDRESS_TYPE,3,VARCHAR,"VARCHAR(16,0)",NO,,16,16,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,ADDRESS_STATUS,10,VARCHAR,"VARCHAR(16,0)",NO,,16,16,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,ADDRESS_LINE_1,4,VARCHAR,"VARCHAR(255,0)",NO,,255,255,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,COUNTRY_CODE,9,VARCHAR,"VARCHAR(4,0)",NO,,4,4,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,CITY,6,VARCHAR,"VARCHAR(64,0)",NO,,64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,VALID_TO,12,TIMESTAMP,"TIMESTAMP(10,6)",YES,,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,POSTAL_CODE,8,VARCHAR,"VARCHAR(16,0)",YES,,16,16,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,ADDRESS_LINE_2,5,VARCHAR,"VARCHAR(255,0)",YES,,255,255,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,STATE,7,VARCHAR,"VARCHAR(64,0)",YES,,64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_ADDRESS,ADDRESS_ID,1,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,0,,YES,NO,,
EDW_STAGE,CUSTOMER_CONTACT,CUSTOMER_ID,2,BIGINT,"BIGINT(8,0)",NO,,8,8,0,,,,T,T,0,,NO,YES,CUSTOMER,CUSTOMER_ID
EDW_STAGE,CUSTOMER_CONTACT,STG_CREATED_BY,14,VARCHAR,"VARCHAR(64,0)",NO,'Data Import',64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,STG_UPDATED_BY,16,VARCHAR,"VARCHAR(64,0)",YES,'Data Import',64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,CONTACT_STATUS,7,VARCHAR,"VARCHAR(16,0)",YES,'PENDING',16,16,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,IS_PRIMARY,6,SMALLINT,"SMALLINT(2,0)",YES,0,2,2,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,STG_CREATED_AT,15,TIMESTAMP,"TIMESTAMP(10,6)",NO,CURRENT TIMESTAMP,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,CREATED_AT,10,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,UPDATED_AT,11,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,STG_UPDATED_AT,17,TIMESTAMP,"TIMESTAMP(10,6)",YES,CURRENT TIMESTAMP,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,CONTACT_VALUE,5,VARCHAR,"VARCHAR(128,0)",NO,,128,128,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,CONTACT_METHOD,3,VARCHAR,"VARCHAR(16,0)",NO,,16,16,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,CONTACT_TYPE,4,VARCHAR,"VARCHAR(16,0)",NO,,16,16,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,VALID_FROM,8,TIMESTAMP,"TIMESTAMP(10,6)",YES,,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,VALID_TO,9,TIMESTAMP,"TIMESTAMP(10,6)",YES,,10,10,6,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,CREATED_BY,12,VARCHAR,"VARCHAR(128,0)",YES,,128,128,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,UPDATED_BY,13,VARCHAR,"VARCHAR(128,0)",YES,,128,128,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_CONTACT,CONTACT_ID,1,BIGINT,"BIGINT(8,0)",NO,,8,8,0,PRI,,,T,T,0,,YES,NO,,
EDW_STAGE,CUSTOMER_DOCUMENT,CUSTOMER_ID,2,BIGINT,"BIGINT(8,0)",NO,,8,8,0,,,,T,T,0,,NO,YES,CUSTOMER,CUSTOMER_ID
EDW_STAGE,CUSTOMER_DOCUMENT,DOCUMENT_STATUS,11,VARCHAR,"VARCHAR(32,0)",YES,'Active',32,32,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_DOCUMENT,STG_CREATED_BY,21,VARCHAR,"VARCHAR(64,0)",NO,'Data Import',64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_DOCUMENT,STG_UPDATED_BY,23,VARCHAR,"VARCHAR(64,0)",YES,'Data Import',64,64,0,,,,T,T,0,,NO,NO,,
EDW_STAGE,CUSTOMER_DOCUMENT,VERIFICATION_STATUS,12,VARCHAR,"VARCHAR(32,0)",YES,'Pending',32,32,0,,,,T,T,0,,NO,NO,,
